市公司,县公司,变电站,线路名称,可开放容量(kWh)
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,三角湖变电站,10kV角409角绿线,5729.4
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,步行街变电站,10kV街82街城二回,5717.858
国网武汉供电公司,国网武汉市洪山供电中心,楚康变电站,10kV康506康院线,5687.943
国网武汉供电公司,国网武汉市汉阳供电中心,黄金口变电站,10kV口66口什线,5723.975
国网武汉供电公司,国网东西湖区供电公司,常青变电站,10kV常616常花六回线,5733.579
国网武汉供电公司,国网东西湖区供电公司,慈惠变电站,10kV慈78额头湾线,5718.289
国网武汉供电公司,国网武汉市武昌供电中心,付家坡变电站,10kV付90付洪线,5743.572
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,白羊村变电站,10kV羊607羊大线,5707.693
国网武汉供电公司,国网武汉市武昌供电中心,彭刘杨变电站,10kV彭66千代线,5733.36
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,周店变电站,10kV店61店普线,5713.831
国网武汉供电公司,国网东西湖区供电公司,茅庙集变电站,10kV茅606茅柏线,5737.917
国网武汉供电公司,国网武汉市汉口供电中心,仁寿路变电站,10kV仁70东辉线,5706.2
国网武汉供电公司,国网武汉市武昌供电中心,桃子山变电站,10kV桃60东湖路线,5739.553
国网武汉供电公司,国网东西湖区供电公司,海口变电站,10kV海65华昊线,5748.69
国网武汉供电公司,国网武汉市汉阳供电中心,腰路堤变电站,10kV腰709腰远洋线,5718.207
国网武汉供电公司,国网武汉市长江新区供电公司,堤角变电站,10kV堤57堤锋一回,5744.056
国网武汉供电公司,国网武汉市汉阳供电中心,博览变电站,10kV博64博城线,5750.804
国网武汉供电公司,国网武汉市汉口供电中心,精武路变电站,10kV精武505精江北线,5761.767
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,水洪变电站,10kV水59湘口二回,5722.972
国网武汉供电公司,国网武汉市汉阳供电中心,铁桥村变电站,10kV铁611汉桥线,5780.201
国网武汉供电公司,国网武汉市洪山供电中心,楚康变电站,10kV康505康湖线,5760.932
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,沌口变电站,10kV沌65紫江线,5771.556
国网武汉供电公司,国网武汉市武昌供电中心,晒湖变电站,10kV晒86晒安线,5722.06
国网武汉供电公司,国网武汉市武昌供电中心,桃子山变电站,10kV桃82省府二回,5776.472
国网武汉供电公司,国网黄陂区供电公司,盘龙变电站,10kV盘61天地线,5762.02
国网武汉供电公司,国网黄陂区供电公司,宋岗变电站,10kV宋515奥莱汇二回,5780.23
国网武汉供电公司,国网武汉市洪山供电中心,楚平路变电站,10kV楚506楚水线,5801.436
国网武汉供电公司,国网武汉市江岸供电中心,黄浦路变电站,10kV浦608蛋品线,5774.817
国网武汉供电公司,国网武汉市江岸供电中心,黄浦路变电站,10kV浦517惠济线,5779.293
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,通顺河变电站,10kV通514通海线,5777.909
国网武汉供电公司,国网蔡甸区供电公司,土山变电站,10kV土88福吉二回线,5786.151
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,沌口变电站,10kV沌46路灯线,5783.832
国网武汉供电公司,国网武汉市汉口供电中心,武展变电站,10kV展60展东线,5795.254
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,祥云变电站,20kV祥云604祥空一回,5805.53
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古64古经线,5837.877
国网武汉供电公司,国网武汉市汉阳供电中心,腰路堤变电站,10kV腰608腰南城线,5794.668
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,陡埠变电站,10kV陡609船厂一回,5816.186
国网武汉供电公司,国网东西湖区供电公司,海口变电站,10kV海78万科线,5792.144
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV步37路灯线,5813.28
国网武汉供电公司,国网武汉市江岸供电中心,京汉变电站,10kV京汉605京黄线,5828.313
国网武汉供电公司,国网武汉市武昌供电中心,洪山变电站,10kV洪706洪锅二回线,5816.667
国网武汉供电公司,国网蔡甸区供电公司,土山变电站,10kV土60龙王社区线,5815.205
国网武汉供电公司,国网新洲区供电公司,陶园变电站,10kV陶23陶三线,5807.346
国网武汉供电公司,国网武汉市青山供电中心,北洋桥变电站,10kV北洋线北洋509,5858.244
国网武汉供电公司,国网武汉市长江新区供电公司,周铺变电站,10kV周54街道线,5862.378
国网武汉供电公司,国网新洲区供电公司,和平变电站,10kV和56新胜线,5827.609
国网武汉供电公司,国网新洲区供电公司,楼寨变电站,10kV楼606黄林线,5854.672
国网武汉供电公司,国网新洲区供电公司,涨渡湖变电站,10kV涨510总场线,5852.314
国网武汉供电公司,国网武汉市青山供电中心,孙家山变电站,10kV孙66孙路灯线,5866.398
国网武汉供电公司,国网武汉市青山供电中心,武惠堤变电站,10kV惠606惠化线,5807.218
国网武汉供电公司,国网东西湖区供电公司,海口变电站,10kV海95乘风线,5870.382
国网武汉供电公司,国网江夏区供电公司,小黄山变电站,10kV黄60渡口线,5835.286
国网武汉供电公司,国网黄陂区供电公司,临空港变电站,10kV空607空湖二回,5803.076
国网武汉供电公司,国网武汉市长江新区供电公司,金台变电站,10kV金607金御线,5836.059
国网武汉供电公司,国网武汉市汉阳供电中心,锅子变电站,10kV锅子83永丰线,5856.342
国网武汉供电公司,国网武汉市洪山供电中心,石咀变电站,10kV石510石城线,5826.094
国网武汉供电公司,国网武汉市长江新区供电公司,谌家矶变电站,10kV谌75汉纸线,5854.143
国网武汉供电公司,国网武汉市武昌供电中心,洪山变电站,10kV洪612付洪线,5865.627
国网武汉供电公司,国网武汉市青山供电中心,桂家湾变电站,10kV桂72桂钢线,5828.688
国网武汉供电公司,国网武汉市青山供电中心,孙家山变电站,10kV孙67孙体线,5847.423
国网武汉供电公司,国网东西湖区供电公司,奥园东路变电站,10kV奥园606常医线,5883.676
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,郑桥变电站,10kV郑812郑港线,5875.507
国网武汉供电公司,国网武汉市汉口供电中心,姑嫂树变电站,10kV姑614新金线,5864.156
国网武汉供电公司,国网东西湖区供电公司,慈惠变电站,10kV慈65沙咀线,5861.172
国网武汉供电公司,国网黄陂区供电公司,长岭变电站,10kV长58长校线,5875.105
国网武汉供电公司,国网武汉市汉口供电中心,宗关变电站,10kV宗709利宗线,5860.921
国网武汉供电公司,国网武汉市汉口供电中心,多福巷变电站,10kV多67兴达线,5925.063
国网武汉供电公司,国网武汉市江岸供电中心,公安街变电站,10kV公60公路灯线,5874.688
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,沌口变电站,10kV沌45沌法线,5921.819
国网武汉供电公司,国网新洲区供电公司,邾城变电站,10kV邾60华庭线,5896.855
国网武汉供电公司,国网武汉市洪山供电中心,巡司河变电站,10kV巡611巡林线,5881.853
国网武汉供电公司,国网武汉市汉口供电中心,陈家墩变电站,10kV陈62无机盐线,5891.415
国网武汉供电公司,国网武汉市武昌供电中心,余家头变电站,10kV余513柴林线,5914.857
国网武汉供电公司,国网武汉市青山供电中心,白玉山变电站,10kV白63环保线,5939.323
国网武汉供电公司,国网东西湖区供电公司,海口变电站,10kV海89新界线,5923.696
国网武汉供电公司,国网武汉市青山供电中心,孙家山变电站,10kV孙58工人村线,5893.891
国网武汉供电公司,国网蔡甸区供电公司,侏儒变电站,10kV侏68洪北线,5933.516
国网武汉供电公司,国网东西湖区供电公司,径河变电站,10kV径604银柏路线,5925.378
国网武汉供电公司,国网东西湖区供电公司,网安变电站,10kV网安706塔西路一回,5881.352
国网武汉供电公司,国网蔡甸区供电公司,蔡甸变电站,10kV蔡66蔡南线,5893.407
国网武汉供电公司,国网黄陂区供电公司,刘店变电站,10kV刘店509南德榜样一,5942.875
国网武汉供电公司,国网武汉市汉阳供电中心,栖贤寺变电站,10kV栖82和平一回线,5991.167
国网武汉供电公司,国网黄陂区供电公司,蔡店变电站,10kV蔡57石畈线,5923.112
国网武汉供电公司,国网武汉市汉阳供电中心,墨水湖变电站,10kV墨85墨回收线,5962.935
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,光华变电站,10kV华512华嘉二回,5905.316
国网武汉供电公司,国网武汉市汉口供电中心,宗关变电站,10kV宗711宗寿线,5949.165
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,虹景变电站,10kV景54景中医线,5968.991
国网武汉供电公司,国网蔡甸区供电公司,霞光村变电站,10kV霞光606联村工业园,5949.76
国网武汉供电公司,国网东西湖区供电公司,茅庙集变电站,10kV茅511京东线,6000.542
国网武汉供电公司,国网蔡甸区供电公司,知音变电站,10kV知510知大一回线,5961.851
国网武汉供电公司,国网武汉市汉口供电中心,范湖变电站,10kV范503范洲线,5996.356
国网武汉供电公司,国网武汉市青山供电中心,白玉山变电站,10kV白81白东线,5991.437
国网武汉供电公司,国网新洲区供电公司,辛冲变电站,10kV冲57辛冲线,5990.35
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV步95步文线,5991.597
国网武汉供电公司,国网武汉市汉口供电中心,额头湾变电站,10kV额614额江二回,6030.497
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,陡埠变电站,10kV陡506香溪一回线,6007.032
国网武汉供电公司,国网黄陂区供电公司,研子变电站,10kV研55长堰线,5994.033
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,步行街变电站,10kV街56街嘉四回,5999.286
国网武汉供电公司,国网武汉市江岸供电中心,球场路变电站,10kV球513供电一回线,6016.294
国网武汉供电公司,国网武汉市武昌供电中心,茶港变电站,10kV茶73茶军线,6062.43
国网武汉供电公司,国网江夏区供电公司,法泗变电站,10kV法54花莲湖线,5978.177
国网武汉供电公司,国网武汉市青山供电中心,孙家山变电站,10kV孙72孙育线,6023.72
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,车城北变电站,10kV车城704车御线,6015.514
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,新岭变电站,10kV岭83川江线,6037.39
国网武汉供电公司,国网武汉市长江新区供电公司,万咀变电站,10kV万73万家一回,6076.999
国网武汉供电公司,国网武汉市长江新区供电公司,万咀变电站,10kV万68万家二回,6011.222
国网武汉供电公司,国网武汉市长江新区供电公司,万咀变电站,10kV万79长堤一回,6004.378
国网武汉供电公司,国网武汉市长江新区供电公司,万咀变电站,10kV万74长堤二回,6078.65
国网武汉供电公司,国网蔡甸区供电公司,新农变电站,10kV农604农姚二回线,6034.621
国网武汉供电公司,国网武汉市汉口供电中心,永利村变电站,10kV永67永海一回,6047.884
国网武汉供电公司,国网武汉市汉口供电中心,荣华变电站,10kV荣515顺道线,6040.199
国网武汉供电公司,国网武汉市长江新区供电公司,堤角变电站,10kV堤81堤昌线,6075.342
国网武汉供电公司,国网武汉市汉口供电中心,荣华变电站,10kV荣611自治线,6060.448
国网武汉供电公司,国网武汉市洪山供电中心,南湖变电站,10kV南91南沁园线,6025.864
国网武汉供电公司,国网武汉市江岸供电中心,福建街变电站,10kV福59头道街线,6054.564
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,凌家山变电站,10kV凌64财富二回,6032.269
国网武汉供电公司,国网武汉市江岸供电中心,福建街变电站,10kV福65一六一线,6043.713
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,皂角山变电站,10kV皂55湾湖线,6046.278
国网武汉供电公司,国网江夏区供电公司,汤梁变电站,10kV梁608梁李村线,6068.021
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,新岭变电站,10kV岭64商居线,6063.492
国网武汉供电公司,国网新洲区供电公司,辛冲变电站,10kV冲55联合线,6081.65
国网武汉供电公司,国网武汉市江岸供电中心,京汉变电站,10kV京汉517京韦一回,6073.23
国网武汉供电公司,国网武汉市江岸供电中心,京汉变电站,10kV京汉706京韦二回,6013.06
国网武汉供电公司,国网武汉市武昌供电中心,余家头变电站,10kV余605才华线,6098.288
